constructorStandingsId,raceId,constructorId,points,position,positionText,wins,raceId2
20753,680,176,6.0,3,3,0,152
20752,680,6,4.0,5,5,0,152
20751,680,194,3.0,7,7,0,152
20750,680,66,1.0,9,9,0,152
20749,680,172,0.0,11,11,0,152
20748,680,167,11.0,2,2,1,152
20747,680,170,6.0,4,4,0,152
20746,680,11,4.0,6,6,0,152
20745,680,191,12.0,1,1,1,152
20744,680,183,2.0,8,8,0,152
20757,680,184,0.0,10,10,0,152
20756,680,190,0.0,13,13,0,152
20755,680,82,0.0,14,14,0,152
20754,680,189,0.0,12,12,0,152
20767,681,6,7.0,4,4,0,153
20766,681,66,1.0,10,10,0,153
20765,681,189,0.0,13,13,0,153
20764,681,176,6.0,5,5,0,153
20763,681,184,0.0,11,11,0,153
20762,681,183,2.0,9,9,0,153
20761,681,191,18.0,1,1,1,153
20760,681,11,4.0,7,7,0,153
20759,681,170,6.0,6,6,0,153
20758,681,167,11.0,2,2,1,153
20772,681,180,9.0,3,3,1,153
20771,681,82,0.0,15,15,0,153
20770,681,190,0.0,14,14,0,153
20769,681,172,0.0,12,12,0,153
20768,681,194,3.0,8,8,0,153
20782,682,6,11.0,3,3,0,154
20781,682,66,7.0,6,6,0,154
20780,682,189,0.0,14,14,0,154
20779,682,176,6.0,7,7,0,154
20778,682,184,0.0,12,12,0,154
20777,682,183,2.0,11,11,0,154
20776,682,191,18.0,1,1,1,154
20775,682,11,4.0,9,9,0,154
20774,682,170,6.0,8,8,0,154
20773,682,167,14.0,2,2,1,154
20787,682,180,10.0,4,4,1,154
20786,682,82,0.0,15,15,0,154
20785,682,190,9.0,5,5,1,154
20784,682,172,0.0,13,13,0,154
20783,682,194,3.0,10,10,0,154
20797,683,176,6.0,7,7,0,155
20796,683,6,11.0,4,4,0,155
20795,683,194,3.0,10,10,0,155
20794,683,66,11.0,3,3,0,155
20793,683,172,0.0,13,13,0,155
20792,683,167,17.0,2,2,1,155
20791,683,170,6.0,8,8,0,155
20790,683,11,4.0,9,9,0,155
20789,683,191,27.0,1,1,2,155
20788,683,183,2.0,11,11,0,155
20802,683,184,0.0,12,12,0,155
20801,683,82,0.0,15,15,0,155
20800,683,189,0.0,14,14,0,155
20799,683,190,9.0,6,6,1,155
20798,683,180,10.0,5,5,1,155
20812,684,176,6.0,7,7,0,156
20811,684,6,15.0,4,4,0,156
20810,684,194,3.0,10,10,0,156
20809,684,66,11.0,5,5,0,156
20808,684,172,0.0,13,13,0,156
20807,684,167,19.0,3,3,1,156
20806,684,170,6.0,8,8,0,156
20805,684,11,5.0,9,9,0,156
20804,684,191,33.0,1,1,2,156
20803,684,183,2.0,11,11,0,156
20818,684,184,0.0,12,12,0,156
20817,684,82,0.0,15,15,0,156
20816,684,189,0.0,14,14,0,156
20815,684,193,0.0,16,16,0,156
20814,684,190,9.0,6,6,1,156
20813,684,180,19.0,2,2,2,156
20830,685,172,0.0,15,15,0,157
20829,685,194,3.0,10,10,0,157
20828,685,6,19.0,4,4,0,157
20827,685,66,11.0,5,5,0,157
20826,685,189,0.0,16,16,0,157
20825,685,176,6.0,8,8,0,157
20824,685,184,0.0,14,14,0,157
20823,685,183,2.0,11,11,0,157
20822,685,191,42.0,1,1,3,157
20821,685,11,8.0,7,7,0,157
20820,685,170,6.0,9,9,0,157
20819,685,167,21.0,2,2,1,157
20837,685,90,0.0,18,18,0,157
20836,685,26,0.0,13,13,0,157
20835,685,182,0.0,12,12,0,157
20834,685,193,0.0,19,19,0,157
20833,685,180,19.0,3,3,2,157
20832,685,82,0.0,17,17,0,157
20831,685,190,9.0,6,6,1,157
20849,686,190,13.0,5,5,1,158
20848,686,180,22.0,2,2,2,158
20847,686,176,6.0,8,8,0,158
20846,686,6,20.0,4,4,0,158
20845,686,194,3.0,10,10,0,158
20844,686,66,13.0,6,6,0,158
20843,686,172,0.0,15,15,0,158
20842,686,167,21.0,3,3,1,158
20841,686,170,6.0,9,9,0,158
20840,686,11,8.0,7,7,0,158
20839,686,191,51.0,1,1,4,158
20838,686,183,2.0,11,11,0,158
20856,686,184,0.0,14,14,0,158
20855,686,193,0.0,19,19,0,158
20854,686,26,0.0,13,13,0,158
20853,686,82,0.0,17,17,0,158
20852,686,90,0.0,18,18,0,158
20851,686,189,0.0,16,16,0,158
20850,686,182,0.0,12,12,0,158
20868,687,190,13.0,7,7,1,159
20867,687,180,26.0,2,2,2,159
20866,687,176,6.0,8,8,0,159
20865,687,6,20.0,4,4,0,159
20864,687,194,3.0,10,10,0,159
20863,687,66,15.0,6,6,0,159
20862,687,172,0.0,15,15,0,159
20861,687,167,24.0,3,3,1,159
20860,687,170,6.0,9,9,0,159
20859,687,11,17.0,5,5,1,159
20858,687,191,57.0,1,1,4,159
20857,687,183,2.0,11,11,0,159
20875,687,184,0.0,14,14,0,159
20874,687,193,0.0,19,19,0,159
20873,687,26,0.0,13,13,0,159
20872,687,82,0.0,17,17,0,159
20871,687,90,0.0,18,18,0,159
20870,687,189,0.0,16,16,0,159
20869,687,182,0.0,12,12,0,159
20887,688,190,13.0,7,7,1,160
20886,688,180,35.0,2,2,3,160
20885,688,176,6.0,8,8,0,160
20884,688,6,20.0,4,4,0,160
20883,688,194,3.0,10,10,0,160
20882,688,66,15.0,6,6,0,160
20881,688,172,0.0,16,16,0,160
20880,688,167,27.0,3,3,1,160
20879,688,170,6.0,9,9,0,160
20878,688,11,17.0,5,5,1,160
20877,688,191,61.0,1,1,4,160
20876,688,183,2.0,11,11,0,160
20895,688,184,0.0,15,15,0,160
20894,688,193,0.0,20,20,0,160
20893,688,26,0.0,14,14,0,160
20892,688,82,0.0,18,18,0,160
20891,688,90,0.0,19,19,0,160
20890,688,189,0.0,17,17,0,160
20889,688,187,0.0,13,13,0,160
20888,688,182,0.0,12,12,0,160
20907,689,190,13.0,7,7,1,161
20906,689,180,44.0,2,2,4,161
20905,689,176,6.0,8,8,0,161
20904,689,6,20.0,5,5,0,161
20903,689,194,3.0,10,10,0,161
20902,689,66,17.0,6,6,0,161
20901,689,172,0.0,16,16,0,161
20900,689,167,28.0,3,3,1,161
20899,689,170,6.0,9,9,0,161
20898,689,11,20.0,4,4,1,161
20897,689,191,63.0,1,1,4,161
20896,689,183,2.0,11,11,0,161
20915,689,184,0.0,15,15,0,161
20914,689,193,0.0,20,20,0,161
20913,689,26,0.0,14,14,0,161
20912,689,82,0.0,18,18,0,161
20911,689,90,0.0,19,19,0,161
20910,689,189,0.0,17,17,0,161
20909,689,187,0.0,12,12,0,161
20908,689,182,0.0,13,13,0,161
20628,690,66,9.0,1,1,1,142
20627,690,6,6.0,2,2,0,142
20626,690,167,0.0,3,3,0,142
20624,690,187,0.0,9,9,0,142
20622,690,181,0.0,5,5,0,142
20625,690,183,0.0,8,8,0,142
20623,690,172,0.0,4,4,0,142
20621,690,176,0.0,6,6,0,142
20620,690,191,0.0,7,7,0,142
20639,691,6,15.0,1,1,1,143
20638,691,167,6.0,3,3,0,143
20637,691,187,0.0,10,10,0,143
20635,691,189,0.0,5,5,0,143
20633,691,183,0.0,9,9,0,143
20634,691,66,9.0,2,2,1,143
20636,691,188,0.0,11,11,0,143
20632,691,172,0.0,6,6,0,143
20631,691,181,0.0,8,8,0,143
20630,691,176,0.0,7,7,0,143
20629,691,191,3.0,4,4,0,143
20650,692,6,21.0,1,1,1,144
20649,692,167,9.0,4,4,0,144
20648,692,187,0.0,10,10,0,144
20647,692,188,0.0,11,11,0,144
20646,692,189,2.0,5,5,0,144
20645,692,66,9.0,3,3,1,144
20642,692,181,1.0,6,6,0,144
20643,692,172,0.0,8,8,0,144
20644,692,183,0.0,7,7,0,144
20641,692,176,0.0,9,9,0,144
20640,692,191,12.0,2,2,1,144
20663,693,6,21.0,2,2,1,145
20662,693,167,11.0,4,4,0,145
20661,693,187,0.0,12,12,0,145
20660,693,91,0.0,13,13,0,145
20659,693,188,1.0,8,8,0,145
20658,693,192,0.0,10,10,0,145
20656,693,66,13.0,3,3,1,145
20657,693,189,2.0,6,6,0,145
20655,693,183,0.0,9,9,0,145
20654,693,172,3.0,5,5,0,145
20653,693,181,1.0,7,7,0,145
20652,693,176,0.0,11,11,0,145
20651,693,191,21.0,1,1,2,145
20676,694,187,0.0,12,12,0,146
20675,694,91,0.0,13,13,0,146
20674,694,6,22.0,2,2,1,146
20673,694,167,11.0,4,4,0,146
20672,694,188,1.0,9,9,0,146
20671,694,192,0.0,11,11,0,146
20664,694,191,30.0,1,1,3,146
20665,694,176,2.0,7,7,0,146
20666,694,181,1.0,8,8,0,146
20667,694,172,7.0,5,5,0,146
20668,694,183,0.0,10,10,0,146
20669,694,66,19.0,3,3,1,146
20670,694,189,2.0,6,6,0,146
20689,695,187,0.0,12,12,0,147
20688,695,91,0.0,13,13,0,147
20687,695,6,23.0,2,2,1,147
20686,695,167,17.0,4,4,0,147
20685,695,188,1.0,9,9,0,147
20684,695,192,0.0,11,11,0,147
20682,695,66,22.0,3,3,1,147
20678,695,176,2.0,7,7,0,147
20679,695,181,1.0,8,8,0,147
20680,695,172,7.0,5,5,0,147
20683,695,189,2.0,6,6,0,147
20681,695,183,0.0,10,10,0,147
20677,695,191,39.0,1,1,4,147
20704,696,187,0.0,13,13,0,148
20703,696,91,0.0,15,15,0,148
20702,696,190,0.0,14,14,0,148
20701,696,11,0.0,12,12,0,148
20700,696,6,31.0,2,2,2,148
20699,696,167,20.0,4,4,0,148
20698,696,188,1.0,10,10,0,148
20696,696,189,2.0,7,7,0,148
20697,696,192,0.0,11,11,0,148
20695,696,66,22.0,3,3,1,148
20694,696,183,1.0,8,8,0,148
20693,696,172,7.0,5,5,0,148
20692,696,181,1.0,9,9,0,148
20691,696,176,4.0,6,6,0,148
20690,696,191,40.0,1,1,4,148
20719,697,187,2.0,8,8,0,149
20718,697,91,0.0,15,15,0,149
20717,697,190,0.0,14,14,0,149
20716,697,11,0.0,13,13,0,149
20715,697,6,31.0,2,2,2,149
20713,697,188,1.0,11,11,0,149
20707,697,181,1.0,10,10,0,149
20705,697,191,40.0,1,1,4,149
20714,697,167,24.0,3,3,0,149
20712,697,192,0.0,12,12,0,149
20711,697,189,2.0,7,7,0,149
20710,697,66,22.0,4,4,1,149
20709,697,183,1.0,9,9,0,149
20708,697,172,8.0,6,6,0,149
20706,697,176,13.0,5,5,1,149
20734,698,91,0.0,15,15,0,150
20733,698,187,2.0,9,9,0,150
20732,698,190,0.0,14,14,0,150
20731,698,11,3.0,8,8,0,150
20729,698,167,30.0,3,3,1,150
20724,698,183,1.0,10,10,0,150
20720,698,191,42.0,1,1,4,150
20730,698,6,31.0,2,2,2,150
20728,698,188,1.0,12,12,0,150
20727,698,192,0.0,13,13,0,150
20726,698,189,4.0,7,7,0,150
20725,698,66,22.0,4,4,1,150
20723,698,172,8.0,6,6,0,150
20722,698,181,1.0,11,11,0,150
20721,698,176,13.0,5,5,1,150
20359,699,172,9.0,1,1,1,132
20358,699,6,6.0,2,2,0,132
20356,699,170,2.0,4,4,0,132
20355,699,181,0.0,5,5,0,132
20354,699,183,0.0,6,6,0,132
20353,699,182,0.0,7,7,0,132
20352,699,51,0.0,8,8,0,132
20351,699,176,0.0,9,9,0,132
20357,699,66,4.0,3,3,0,132
20350,699,185,0.0,10,10,0,132
20349,699,186,0.0,11,11,0,132
20348,699,184,0.0,12,12,0,132
20347,699,180,0.0,13,13,0,132
20346,699,93,0.0,14,14,0,132
20345,699,167,0.0,15,15,0,132
20375,700,182,0.0,7,7,0,133
20374,700,51,0.0,8,8,0,133
20372,700,66,13.0,1,1,1,133
20371,700,6,12.0,2,2,0,133
20370,700,170,4.0,4,4,0,133
20373,700,185,0.0,10,10,0,133
20368,700,183,0.0,6,6,0,133
20369,700,181,1.0,5,5,0,133
20367,700,172,9.0,3,3,1,133
20366,700,176,0.0,9,9,0,133
20365,700,186,0.0,12,12,0,133
20364,700,184,0.0,13,13,0,133
20363,700,180,0.0,14,14,0,133
20362,700,93,0.0,15,15,0,133
20361,700,167,0.0,16,16,0,133
20360,700,11,0.0,11,11,0,133
20391,701,182,0.0,8,8,0,134
20390,701,51,0.0,9,9,0,134
20389,701,185,0.0,11,11,0,134
20388,701,66,19.0,1,1,1,134
20384,701,183,3.0,5,5,0,134
20385,701,181,1.0,6,6,0,134
20386,701,170,8.0,4,4,0,134
20387,701,6,12.0,3,3,0,134
20383,701,172,18.0,2,2,2,134
20382,701,176,0.0,10,10,0,134
20381,701,186,0.0,12,12,0,134
20380,701,184,0.0,13,13,0,134
20379,701,180,0.0,14,14,0,134
20378,701,93,0.0,15,15,0,134
20377,701,167,0.0,16,16,0,134
20376,701,11,1.0,7,7,0,134
20407,702,182,0.0,8,8,0,135
20406,702,51,0.0,9,9,0,135
20405,702,185,0.0,11,11,0,135
20404,702,66,25.0,2,2,1,135
20402,702,170,8.0,4,4,0,135
20399,702,172,27.0,1,1,3,135
20403,702,6,16.0,3,3,0,135
20401,702,181,2.0,6,6,0,135
20400,702,183,6.0,5,5,0,135
20398,702,176,0.0,10,10,0,135
20397,702,186,0.0,12,12,0,135
20396,702,184,0.0,13,13,0,135
20395,702,180,0.0,14,14,0,135
20394,702,93,0.0,15,15,0,135
20393,702,167,0.0,16,16,0,135
20392,702,11,1.0,7,7,0,135
20423,703,182,0.0,8,8,0,136
20422,703,51,0.0,9,9,0,136
20421,703,185,0.0,11,11,0,136
20420,703,66,31.0,2,2,1,136
20419,703,6,20.0,3,3,0,136
20416,703,183,7.0,5,5,0,136
20417,703,181,2.0,6,6,0,136
20418,703,170,8.0,4,4,0,136
20415,703,172,36.0,1,1,4,136
20414,703,176,0.0,10,10,0,136
20413,703,186,0.0,12,12,0,136
20412,703,184,0.0,13,13,0,136
20411,703,180,0.0,14,14,0,136
20410,703,93,0.0,15,15,0,136
20409,703,167,0.0,16,16,0,136
20408,703,11,1.0,7,7,0,136
20439,704,182,0.0,8,8,0,137
20438,704,51,0.0,10,10,0,137
20437,704,185,0.0,11,11,0,137
20436,704,66,37.0,2,2,1,137
20434,704,170,8.0,5,5,0,137
20431,704,172,45.0,1,1,5,137
20435,704,6,20.0,3,3,0,137
20433,704,181,2.0,6,6,0,137
20432,704,183,11.0,4,4,0,137
20430,704,176,0.0,9,9,0,137
20429,704,186,0.0,12,12,0,137
20428,704,184,0.0,13,13,0,137
20427,704,180,0.0,14,14,0,137
20426,704,93,0.0,15,15,0,137
20425,704,167,0.0,16,16,0,137
20424,704,11,2.0,7,7,0,137
20455,705,182,0.0,8,8,0,138
20454,705,51,0.0,10,10,0,138
20453,705,185,0.0,11,11,0,138
20452,705,66,39.0,2,2,1,138
20448,705,183,15.0,4,4,0,138
20449,705,181,2.0,6,6,0,138
20450,705,170,11.0,5,5,0,138
20451,705,6,21.0,3,3,0,138
20447,705,172,54.0,1,1,6,138
20446,705,176,0.0,9,9,0,138
20445,705,186,0.0,12,12,0,138
20444,705,184,0.0,13,13,0,138
20443,705,180,0.0,14,14,0,138
20442,705,93,0.0,15,15,0,138
20441,705,167,0.0,16,16,0,138
20440,705,11,2.0,7,7,0,138
20471,706,182,0.0,9,9,0,139
20470,706,51,0.0,10,10,0,139
20469,706,185,0.0,11,11,0,139
20468,706,66,42.0,2,2,2,139
20467,706,6,24.0,3,3,0,139
20464,706,183,19.0,4,4,0,139
20465,706,181,2.0,6,6,0,139
20466,706,170,13.0,5,5,0,139
20463,706,172,54.0,1,1,6,139
20462,706,176,1.0,8,8,0,139
20461,706,186,0.0,12,12,0,139
20460,706,184,0.0,13,13,0,139
20459,706,180,0.0,14,14,0,139
20458,706,93,0.0,15,15,0,139
20457,706,167,0.0,16,16,0,139
20456,706,11,2.0,7,7,0,139
20487,707,182,0.0,9,9,0,140
20486,707,51,0.0,10,10,0,140
20485,707,185,0.0,11,11,0,140
20484,707,66,45.0,2,2,3,140
20482,707,170,14.0,5,5,0,140
20479,707,172,54.0,1,1,6,140
20483,707,6,26.0,3,3,0,140
20481,707,181,2.0,6,6,0,140
20480,707,183,24.0,4,4,0,140
20478,707,176,1.0,8,8,0,140
20477,707,186,0.0,12,12,0,140
20476,707,184,0.0,13,13,0,140
20475,707,180,0.0,14,14,0,140
20474,707,93,0.0,15,15,0,140
20473,707,167,0.0,16,16,0,140
20472,707,11,2.0,7,7,0,140
20503,708,182,0.0,9,9,0,141
20502,708,51,0.0,10,10,0,141
20501,708,185,0.0,11,11,0,141
20500,708,66,45.0,2,2,3,141
20496,708,183,27.0,3,3,0,141
20497,708,181,5.0,7,7,0,141
20498,708,170,14.0,5,5,0,141
20499,708,6,26.0,4,4,0,141
20495,708,172,54.0,1,1,6,141
20494,708,176,2.0,8,8,0,141
20493,708,186,0.0,12,12,0,141
20492,708,184,0.0,13,13,0,141
20491,708,180,0.0,14,14,0,141
20490,708,93,0.0,15,15,0,141
20489,708,167,0.0,16,16,0,141
20488,708,11,11.0,6,6,1,141
20071,709,66,9.0,1,1,1,122
20069,709,94,0.0,7,7,0,122
20067,709,170,2.0,3,3,0,122
20065,709,183,0.0,5,5,0,122
20066,709,176,1.0,4,4,0,122
20070,709,172,4.0,2,2,0,122
20064,709,6,0.0,6,6,0,122
20068,709,92,0.0,8,8,0,122
20081,710,172,13.0,1,1,1,123
20080,710,66,12.0,2,2,1,123
20079,710,94,0.0,8,8,0,123
20077,710,95,0.0,9,9,0,123
20076,710,181,0.0,7,7,0,123
20075,710,170,2.0,5,5,0,123
20074,710,176,3.0,4,4,0,123
20073,710,183,1.0,6,6,0,123
20072,710,6,6.0,3,3,0,123
20078,710,92,0.0,10,10,0,123
20091,711,172,22.0,1,1,2,124
20090,711,95,0.0,10,10,0,124
20088,711,66,15.0,2,2,1,124
20089,711,92,0.0,9,9,0,124
20085,711,170,8.0,3,3,0,124
20086,711,181,0.0,8,8,0,124
20087,711,94,0.0,7,7,0,124
20084,711,176,3.0,6,6,0,124
20083,711,183,5.0,5,5,0,124
20082,711,6,6.0,4,4,0,124
20100,712,92,0.0,9,9,0,125
20098,712,66,21.0,2,2,1,125
20097,712,94,0.0,7,7,0,125
20096,712,181,0.0,8,8,0,125
20095,712,170,9.0,4,4,0,125
20101,712,95,0.0,10,10,0,125
20099,712,172,25.0,1,1,2,125
20094,712,176,3.0,6,6,0,125
20093,712,183,14.0,3,3,1,125
20092,712,6,6.0,5,5,0,125
20112,713,95,0.0,10,10,0,126
20111,713,92,0.0,9,9,0,126
20109,713,172,34.0,1,1,3,126
20108,713,66,27.0,2,2,1,126
20107,713,94,0.0,7,7,0,126
20106,713,181,0.0,8,8,0,126
20110,713,182,0.0,11,11,0,126
20105,713,170,10.0,5,5,0,126
20104,713,176,3.0,6,6,0,126
20103,713,183,17.0,3,3,1,126
20102,713,6,10.0,4,4,0,126
20124,714,95,0.0,11,11,0,127
20123,714,182,0.0,12,12,0,127
20121,714,11,0.0,9,9,0,127
20119,714,66,33.0,2,2,1,127
20118,714,94,0.0,8,8,0,127
20122,714,92,0.0,10,10,0,127
20120,714,172,34.0,1,1,3,127
20117,714,181,3.0,6,6,0,127
20116,714,170,10.0,5,5,0,127
20115,714,176,3.0,7,7,0,127
20114,714,183,17.0,4,4,1,127
20113,714,6,19.0,3,3,1,127
20136,715,95,0.0,11,11,0,128
20135,715,182,0.0,12,12,0,128
20134,715,92,0.0,10,10,0,128
20133,715,11,0.0,9,9,0,128
20132,715,172,34.0,2,2,3,128
20130,715,94,2.0,8,8,0,128
20131,715,66,36.0,1,1,1,128
20129,715,181,3.0,6,6,0,128
20128,715,170,10.0,5,5,0,128
20127,715,176,3.0,7,7,0,128
20126,715,183,21.0,4,4,1,128
20125,715,6,28.0,3,3,2,128
20149,716,95,0.0,12,12,0,129
20148,716,182,0.0,13,13,0,129
20147,716,92,0.0,10,10,0,129
20146,716,96,0.0,11,11,0,129
20145,716,11,0.0,9,9,0,129
20143,716,66,36.0,2,2,1,129
20144,716,172,35.0,3,3,3,129
20141,716,181,3.0,7,7,0,129
20142,716,94,4.0,6,6,0,129
20140,716,170,16.0,5,5,0,129
20139,716,176,3.0,8,8,0,129
20138,716,183,21.0,4,4,1,129
20137,716,6,37.0,1,1,3,129
20162,717,96,0.0,11,11,0,130
20161,717,11,0.0,9,9,0,130
20160,717,182,0.0,13,13,0,130
20159,717,95,0.0,12,12,0,130
20157,717,92,0.0,10,10,0,130
20158,717,181,7.0,6,6,0,130
20155,717,6,43.0,1,1,3,130
20156,717,94,5.0,7,7,0,130
20154,717,183,21.0,4,4,1,130
20153,717,176,3.0,8,8,0,130
20152,717,170,16.0,5,5,0,130
20151,717,172,36.0,3,3,3,130
20150,717,66,42.0,2,2,2,130
20175,718,96,0.0,11,11,0,131
20174,718,11,0.0,9,9,0,131
20173,718,182,0.0,13,13,0,131
20172,718,95,0.0,12,12,0,131
20170,718,92,0.0,10,10,0,131
20171,718,181,7.0,6,6,0,131
20168,718,6,45.0,1,1,3,131
20169,718,94,5.0,7,7,0,131
20167,718,183,30.0,4,4,2,131
20166,718,176,3.0,8,8,0,131
20165,718,170,16.0,5,5,0,131
20164,718,172,37.0,3,3,3,131
20163,718,66,42.0,2,2,2,131
19801,719,95,0.0,11,11,0,112
19799,719,92,0.0,9,9,0,112
19798,719,54,0.0,8,8,0,112
19795,719,176,0.0,5,5,0,112
19794,719,172,1.0,4,4,0,112
19793,719,6,3.0,3,3,0,112
19792,719,170,4.0,2,2,0,112
19796,719,26,0.0,6,6,0,112
19797,719,34,0.0,7,7,0,112
19800,719,86,0.0,10,10,0,112
19791,719,66,9.0,1,1,1,112
19812,720,86,0.0,12,12,0,113
19811,720,94,0.0,11,11,0,113
19809,720,95,1.0,6,6,0,113
19808,720,6,3.0,5,5,0,113
19806,720,176,0.0,8,8,0,113
19805,720,26,0.0,9,9,0,113
19810,720,66,12.0,1,1,1,113
19804,720,34,4.0,4,4,0,113
19803,720,54,0.0,10,10,0,113
19802,720,92,0.0,7,7,0,113
19813,720,170,10.0,3,3,0,113
19807,720,172,10.0,2,2,1,113
19825,721,86,0.0,12,12,0,114
19824,721,94,3.0,6,6,0,114
19823,721,170,10.0,3,3,0,114
19821,721,95,1.0,7,7,0,114
19819,721,172,19.0,1,1,2,114
19818,721,176,0.0,8,8,0,114
19817,721,26,0.0,10,10,0,114
19815,721,54,0.0,11,11,0,114
19822,721,66,14.0,2,2,1,114
19820,721,6,7.0,5,5,0,114
19816,721,34,10.0,4,4,0,114
19814,721,92,0.0,9,9,0,114
19837,722,86,0.0,12,12,0,115
19835,722,170,16.0,2,2,0,115
19834,722,66,14.0,3,3,1,115
19832,722,6,7.0,5,5,0,115
19831,722,172,28.0,1,1,3,115
19830,722,176,1.0,7,7,0,115
19828,722,34,13.0,4,4,0,115
19833,722,95,1.0,8,8,0,115
19826,722,92,0.0,10,10,0,115
19836,722,94,3.0,6,6,0,115
19829,722,26,0.0,9,9,0,115
19827,722,54,0.0,11,11,0,115
19850,723,86,0.0,13,13,0,116
19849,723,97,0.0,12,12,0,116
19848,723,94,3.0,6,6,0,116
19847,723,170,16.0,3,3,0,116
19845,723,95,1.0,8,8,0,116
19844,723,6,13.0,5,5,0,116
19843,723,172,37.0,1,1,4,116
19841,723,26,0.0,9,9,0,116
19839,723,54,0.0,11,11,0,116
19846,723,66,18.0,2,2,1,116
19842,723,176,2.0,7,7,0,116
19840,723,34,13.0,4,4,0,116
19838,723,92,0.0,10,10,0,116
19864,724,86,0.0,13,13,0,117
19862,724,97,0.0,12,12,0,117
19861,724,94,3.0,8,8,0,117
19859,724,66,22.0,2,2,1,117
19857,724,6,22.0,3,3,1,117
19856,724,172,43.0,1,1,4,117
19855,724,176,4.0,7,7,0,117
19854,724,26,0.0,9,9,0,117
19852,724,54,0.0,11,11,0,117
19863,724,177,0.0,14,14,0,117
19860,724,170,17.0,4,4,0,117
19858,724,95,4.0,6,6,0,117
19853,724,34,13.0,5,5,0,117
19851,724,92,0.0,10,10,0,117
19881,725,86,0.0,13,13,0,118
19880,725,177,0.0,15,15,0,118
19879,725,179,0.0,16,16,0,118
19878,725,173,0.0,17,17,0,118
19877,725,167,0.0,14,14,0,118
19875,725,94,6.0,6,6,0,118
19873,725,66,28.0,2,2,1,118
19872,725,95,4.0,7,7,0,118
19871,725,6,22.0,3,3,1,118
19870,725,172,51.0,1,1,5,118
19876,725,97,0.0,12,12,0,118
19874,725,170,21.0,4,4,0,118
19869,725,176,4.0,8,8,0,118
19868,725,26,0.0,9,9,0,118
19867,725,34,15.0,5,5,0,118
19866,725,54,0.0,11,11,0,118
19865,725,92,0.0,10,10,0,118
19899,726,86,0.0,14,14,0,119
19897,726,179,0.0,17,17,0,119
19895,726,98,0.0,10,10,0,119
19894,726,167,0.0,15,15,0,119
19893,726,97,0.0,13,13,0,119
19891,726,170,21.0,4,4,0,119
19889,726,95,5.0,7,7,0,119
19888,726,6,24.0,3,3,1,119
19887,726,172,51.0,1,1,5,119
19886,726,176,4.0,8,8,0,119
19896,726,173,0.0,18,18,0,119
19898,726,177,0.0,16,16,0,119
19892,726,94,6.0,6,6,0,119
19890,726,66,35.0,2,2,2,119
19885,726,26,0.0,9,9,0,119
19884,726,34,18.0,5,5,0,119
19883,726,54,0.0,12,12,0,119
19882,726,92,0.0,11,11,0,119
19918,727,86,0.0,14,14,0,120
19917,727,177,0.0,17,17,0,120
19915,727,173,0.0,19,19,0,120
19913,727,98,0.0,10,10,0,120
19912,727,167,0.0,16,16,0,120
19911,727,97,0.0,13,13,0,120
19910,727,94,6.0,6,6,0,120
19908,727,66,36.0,2,2,2,120
19907,727,95,5.0,7,7,0,120
19906,727,6,24.0,3,3,1,120
19904,727,176,4.0,8,8,0,120
19914,727,32,0.0,15,15,0,120
19916,727,179,0.0,18,18,0,120
19905,727,172,54.0,1,1,6,120
19909,727,170,23.0,5,5,0,120
19903,727,26,0.0,9,9,0,120
19902,727,34,24.0,4,4,0,120
19901,727,54,0.0,12,12,0,120
19900,727,92,0.0,11,11,0,120
19516,729,26,0.0,7,7,0,103
19515,729,99,0.0,6,6,0,103
19514,729,95,1.0,5,5,0,103
19513,729,170,2.0,4,4,0,103
19512,729,6,4.0,3,3,0,103
19510,729,66,9.0,1,1,1,103
19511,729,172,6.0,2,2,0,103
19525,730,175,0.0,9,9,0,104
19524,730,176,0.0,8,8,0,104
19523,730,26,3.0,5,5,0,104
19522,730,99,0.0,7,7,0,104
19520,730,170,11.0,1,1,1,104
19519,730,6,10.0,3,3,0,104
19521,730,95,3.0,6,6,0,104
19517,730,66,10.0,2,2,1,104
19518,730,172,6.0,4,4,0,104
19534,731,175,0.0,9,9,0,105
19533,731,176,0.0,8,8,0,105
19532,731,26,5.0,5,5,0,105
19531,731,99,0.0,7,7,0,105
19530,731,95,3.0,6,6,0,105
19528,731,6,14.0,3,3,0,105
19527,731,172,15.0,2,2,1,105
19529,731,170,11.0,4,4,1,105
19526,731,66,16.0,1,1,1,105
19545,732,32,0.0,10,10,0,106
19544,732,87,0.0,7,7,0,106
19543,732,175,0.0,11,11,0,106
19542,732,176,0.0,8,8,0,106
19541,732,26,7.0,6,6,0,106
19540,732,99,0.0,9,9,0,106
19538,732,170,17.0,2,2,1,106
19539,732,95,12.0,5,5,1,106
19537,732,6,14.0,4,4,0,106
19536,732,172,15.0,3,3,1,106
19535,732,66,20.0,1,1,1,106
19557,733,97,0.0,12,12,0,107
19556,733,32,0.0,10,10,0,107
19555,733,87,0.0,8,8,0,107
19554,733,175,0.0,11,11,0,107
19552,733,26,13.0,5,5,0,107
19551,733,99,0.0,7,7,0,107
19550,733,95,12.0,6,6,1,107
19548,733,6,14.0,4,4,0,107
19547,733,172,24.0,1,1,2,107
19546,733,66,23.0,2,2,1,107
19553,733,176,0.0,9,9,0,107
19549,733,170,21.0,3,3,1,107
19571,734,34,0.0,12,12,0,108
