,constructorStandingsId,raceId,constructorId,points,position,positionText,wins,raceId2
674,658,80,17,11.0,8,8,0,741
675,659,80,18,7.0,9,9,0,741
676,660,80,16,5.0,10,10,0,741
677,661,81,4,102.0,1,1,6,742
678,662,81,6,74.0,3,3,1,742
679,663,81,9,22.0,6,6,0,742
680,664,81,3,47.0,5,5,0,742
681,665,81,1,87.0,2,2,4,742
682,666,81,7,54.0,4,4,0,742
683,667,81,15,13.0,7,7,0,742
684,668,81,17,11.0,8,8,0,742
685,669,81,18,7.0,10,10,0,742
686,670,81,16,9.0,9,9,0,742
687,671,82,4,117.0,1,1,7,743
688,672,82,6,78.0,3,3,1,743
689,673,82,9,24.0,6,6,0,743
690,674,82,3,47.0,5,5,0,743
691,675,82,1,95.0,2,2,4,743
692,676,82,7,57.0,4,4,0,743
693,677,82,15,14.0,8,8,0,743
694,678,82,17,11.0,9,9,0,743
695,679,82,18,7.0,10,10,0,743
696,680,82,16,15.0,7,7,0,743
697,681,83,4,117.0,1,1,7,744
698,682,83,6,86.0,3,3,1,744
699,683,83,9,24.0,6,6,0,744
700,684,83,3,52.0,5,5,0,744
701,685,83,1,105.0,2,2,5,744
702,686,83,7,68.0,4,4,0,744
703,687,83,15,14.0,8,8,0,744
704,688,83,17,11.0,9,9,0,744
705,689,83,18,7.0,10,10,0,744
706,690,83,16,20.0,7,7,0,744
707,691,84,4,130.0,1,1,7,745
708,692,84,6,86.0,3,3,1,745
709,693,84,9,27.0,6,6,0,745
710,694,84,3,52.0,5,5,0,745
711,695,84,1,121.0,2,2,6,745
712,696,84,7,71.0,4,4,0,745
713,697,84,15,14.0,8,8,0,745
714,698,84,17,11.0,9,9,0,745
715,699,84,18,7.0,10,10,0,745
716,700,84,16,24.0,7,7,0,745
717,701,85,4,144.0,1,1,7,746
718,702,85,6,86.0,3,3,1,746
719,703,85,9,27.0,6,6,0,746
720,704,85,3,54.0,5,5,0,746
721,705,85,1,136.0,2,2,7,746
722,706,85,7,78.0,4,4,0,746
723,707,85,15,14.0,8,8,0,746
724,708,85,17,11.0,9,9,0,746
725,709,85,18,7.0,10,10,0,746
726,710,85,16,25.0,7,7,0,746
727,711,86,4,152.0,1,1,7,747
728,712,86,6,90.0,3,3,1,747
729,713,86,9,27.0,7,7,0,747
730,714,86,3,59.0,5,5,0,747
731,715,86,1,146.0,2,2,8,747
732,716,86,7,80.0,4,4,0,747
733,717,86,15,17.0,8,8,0,747
734,718,86,17,12.0,9,9,0,747
735,719,86,18,7.0,10,10,0,747
736,720,86,16,31.0,6,6,0,747
737,721,87,4,162.0,2,2,7,748
738,722,87,6,98.0,3,3,1,748
739,723,87,9,27.0,7,7,0,748
740,724,87,3,59.0,5,5,0,748
741,725,87,1,164.0,1,1,9,748
742,726,87,7,81.0,4,4,0,748
743,727,87,15,17.0,8,8,0,748
744,728,87,17,12.0,9,9,0,748
745,729,87,18,7.0,10,10,0,748
746,730,87,16,33.0,6,6,0,748
747,731,88,4,176.0,1,1,7,749
748,732,88,6,100.0,3,3,1,749
749,733,88,9,30.0,7,7,0,749
750,734,88,3,64.0,5,5,0,749
751,735,88,1,174.0,2,2,10,749
752,736,88,7,82.0,4,4,0,749
753,737,88,15,17.0,8,8,0,749
754,738,88,17,12.0,9,9,0,749
755,739,88,18,7.0,10,10,0,749
756,740,88,16,37.0,6,6,0,749
757,741,89,4,191.0,1,1,8,750
758,742,89,6,100.0,3,3,1,750
759,743,89,9,34.0,7,7,0,750
760,744,89,3,66.0,5,5,0,750
761,745,89,1,182.0,2,2,10,750
762,746,89,7,88.0,4,4,0,750
763,747,89,15,20.0,8,8,0,750
764,748,89,17,12.0,9,9,0,750
765,749,89,18,7.0,10,10,0,750
766,750,89,16,38.0,6,6,0,750
767,6146,90,17,0.0,9,9,0,714
768,6145,90,7,0.0,8,8,0,714
769,6144,90,19,0.0,7,7,0,714
770,6143,90,15,0.0,6,6,0,714
771,6142,90,1,1.0,5,5,0,714
772,6141,90,16,3.0,4,4,0,714
773,6140,90,3,9.0,2,2,0,714
774,6139,90,4,8.0,3,3,0,714
775,6138,90,6,18.0,1,1,1,714
776,6156,91,18,0.0,10,10,0,715
777,6155,91,17,0.0,9,9,0,715
778,6154,91,7,0.0,7,7,0,715
779,6153,91,19,0.0,8,8,0,715
780,6152,91,15,1.0,6,6,0,715
781,6151,91,1,4.0,5,5,0,715
782,6150,91,16,9.0,4,4,0,715
783,6149,91,3,17.0,2,2,0,715
784,6148,91,4,14.0,3,3,0,715
785,6147,91,6,33.0,1,1,2,715
786,6166,92,18,0.0,10,10,0,716
787,6165,92,17,0.0,9,9,0,716
788,6164,92,7,0.0,8,8,0,716
789,6163,92,19,1.0,7,7,0,716
790,6162,92,15,1.0,6,6,0,716
791,6161,92,1,4.0,5,5,0,716
792,6160,92,16,19.0,4,4,0,716
793,6159,92,3,19.0,3,3,0,716
794,6158,92,4,22.0,2,2,0,716
795,6157,92,6,51.0,1,1,3,716
796,6176,93,18,0.0,10,10,0,717
797,6175,93,17,0.0,9,9,0,717
798,6174,93,7,0.0,8,8,0,717
799,6173,93,19,1.0,7,7,0,717
800,6172,93,15,1.0,6,6,0,717
801,6171,93,1,5.0,5,5,0,717
802,6170,93,16,27.0,3,3,0,717
803,6169,93,3,27.0,4,4,0,717
804,6168,93,4,31.0,2,2,0,717
805,6167,93,6,64.0,1,1,4,717
806,6186,94,18,0.0,10,10,0,718
807,6185,94,17,0.0,9,9,0,718
808,6184,94,7,0.0,8,8,0,718
809,6183,94,19,1.0,7,7,0,718
810,6182,94,15,3.0,6,6,0,718
811,6181,94,1,5.0,5,5,0,718
812,6180,94,16,32.0,3,3,0,718
813,6179,94,3,30.0,4,4,0,718
814,6178,94,4,42.0,2,2,0,718
815,6177,94,6,82.0,1,1,5,718
816,6196,95,18,0.0,10,10,0,719
817,6195,95,17,2.0,8,8,0,719
818,6194,95,7,4.0,7,7,0,719
819,6193,95,19,1.0,9,9,0,719
820,6192,95,15,7.0,5,5,0,719
821,6191,95,1,5.0,6,6,0,719
822,6190,95,16,40.0,3,3,0,719
823,6189,95,3,35.0,4,4,0,719
824,6188,95,4,52.0,2,2,1,719
825,6187,95,6,88.0,1,1,5,719
826,6206,96,18,0.0,10,10,0,720
827,6205,96,17,2.0,9,9,0,720
828,6204,96,7,4.0,7,7,0,720
829,6203,96,19,3.0,8,8,0,720
830,6202,96,15,10.0,5,5,0,720
831,6201,96,1,5.0,6,6,0,720
832,6200,96,16,46.0,3,3,0,720
833,6199,96,3,36.0,4,4,0,720
834,6198,96,4,61.0,2,2,1,720
835,6197,96,6,106.0,1,1,6,720
836,6216,97,18,0.0,10,10,0,721
837,6215,97,17,5.0,7,7,0,721
838,6214,97,7,4.0,8,8,0,721
839,6213,97,19,3.0,9,9,0,721
840,6212,97,15,15.0,5,5,0,721
841,6211,97,1,12.0,6,6,0,721
842,6210,97,16,52.0,3,3,0,721
843,6209,97,3,36.0,4,4,0,721
844,6208,97,4,61.0,2,2,1,721
845,6207,97,6,124.0,1,1,7,721
846,6226,98,18,1.0,10,10,0,722
847,6225,98,17,5.0,8,8,0,722
848,6224,98,7,8.0,7,7,0,722
849,6223,98,19,3.0,9,9,0,722
850,6222,98,15,15.0,6,6,0,722
851,6221,98,1,17.0,5,5,0,722
852,6220,98,16,58.0,3,3,0,722
853,6219,98,3,36.0,4,4,0,722
854,6218,98,4,66.0,2,2,1,722
855,6217,98,6,142.0,1,1,8,722
856,6236,99,18,1.0,10,10,0,723
857,6235,99,17,5.0,8,8,0,723
858,6234,99,7,8.0,7,7,0,723
859,6233,99,19,3.0,9,9,0,723
860,6232,99,15,15.0,6,6,0,723
861,6231,99,1,22.0,5,5,0,723
862,6230,99,16,62.0,3,3,0,723
863,6229,99,3,37.0,4,4,0,723
864,6228,99,4,79.0,2,2,1,723
865,6227,99,6,158.0,1,1,9,723
866,6246,100,18,1.0,10,10,0,724
867,6245,100,17,5.0,8,8,0,724
868,6244,100,7,8.0,7,7,0,724
869,6243,100,19,4.0,9,9,0,724
870,6242,100,15,18.0,6,6,0,724
871,6241,100,1,32.0,5,5,0,724
872,6240,100,16,67.0,3,3,0,724
873,6239,100,3,41.0,4,4,0,724
874,6238,100,4,79.0,2,2,1,724
875,6237,100,6,174.0,1,1,10,724
876,6256,101,18,1.0,10,10,0,725
877,6255,101,17,5.0,9,9,0,725
878,6254,101,7,8.0,7,7,0,725
879,6253,101,19,7.0,8,8,0,725
880,6252,101,15,18.0,6,6,0,725
881,6251,101,1,37.0,5,5,0,725
882,6250,101,16,76.0,3,3,0,725
883,6249,101,3,47.0,4,4,0,725
884,6248,101,4,85.0,2,2,1,725
885,6247,101,6,184.0,1,1,11,725
886,6266,102,18,1.0,10,10,0,726
887,6265,102,17,5.0,9,9,0,726
888,6264,102,7,8.0,7,7,0,726
889,6263,102,19,7.0,8,8,0,726
890,6262,102,15,19.0,6,6,0,726
891,6261,102,1,37.0,5,5,0,726
892,6260,102,16,83.0,3,3,0,726
893,6259,102,3,54.0,4,4,0,726
894,6258,102,4,91.0,2,2,1,726
895,6257,102,6,202.0,1,1,12,726
896,6276,103,18,1.0,10,10,0,727
897,6275,103,17,5.0,9,9,0,727
898,6274,103,7,9.0,8,8,0,727
899,6273,103,19,10.0,7,7,0,727
900,6272,103,15,28.0,6,6,0,727
901,6271,103,1,49.0,5,5,1,727
902,6270,103,16,83.0,3,3,0,727
903,6269,103,3,54.0,4,4,0,727
904,6268,103,4,91.0,2,2,1,727
905,6267,103,6,216.0,1,1,12,727
906,6286,104,18,1.0,10,10,0,728
907,6285,104,17,5.0,9,9,0,728
908,6284,104,7,9.0,8,8,0,728
909,6283,104,19,10.0,7,7,0,728
910,6282,104,15,29.0,6,6,0,728
911,6281,104,1,52.0,5,5,1,728
912,6280,104,16,94.0,2,2,0,728
913,6279,104,3,60.0,4,4,0,728
914,6278,104,4,91.0,3,3,1,728
915,6277,104,6,234.0,1,1,13,728
916,6296,105,18,1.0,10,10,0,729
917,6295,105,17,5.0,9,9,0,729
918,6294,105,7,9.0,8,8,0,729
919,6293,105,19,10.0,7,7,0,729
920,6292,105,15,32.0,6,6,0,729
921,6291,105,1,58.0,5,5,1,729
922,6290,105,16,105.0,2,2,0,729
923,6289,105,3,64.0,4,4,0,729
924,6288,105,4,96.0,3,3,1,729
925,6287,105,6,244.0,1,1,14,729
926,6306,106,18,1.0,10,10,0,730
927,6305,106,17,5.0,9,9,0,730
928,6304,106,7,9.0,8,8,0,730
929,6303,106,19,10.0,7,7,0,730
930,6302,106,15,33.0,6,6,0,730
931,6301,106,1,61.0,5,5,1,730
932,6300,106,16,116.0,2,2,0,730
933,6299,106,3,74.0,4,4,0,730
934,6298,106,4,100.0,3,3,1,730
935,6297,106,6,254.0,1,1,15,730
936,6316,107,18,1.0,10,10,0,731
937,6315,107,17,5.0,9,9,0,731
938,6314,107,7,9.0,8,8,0,731
939,6313,107,19,10.0,7,7,0,731
940,6312,107,15,34.0,6,6,0,731
941,6311,107,1,69.0,5,5,1,731
942,6310,107,16,119.0,2,2,0,731
943,6309,107,3,88.0,4,4,1,731
944,6308,107,4,105.0,3,3,1,731
945,6307,107,6,262.0,1,1,15,731
946,5988,108,18,0.0,7,7,0,698
947,5987,108,16,0.0,6,6,0,698
948,5986,108,15,3.0,5,5,0,698
949,5985,108,4,6.0,3,3,0,698
950,5984,108,6,5.0,4,4,0,698
951,5983,108,3,9.0,2,2,0,698
952,5982,108,1,16.0,1,1,1,698
953,5997,109,7,0.0,9,9,0,699
954,5996,109,17,0.0,7,7,0,699
955,5995,109,18,0.0,8,8,0,699
956,5994,109,16,2.0,6,6,0,699
957,5993,109,15,4.0,5,5,0,699
958,5992,109,4,16.0,3,3,0,699
959,5991,109,6,16.0,2,2,0,699
960,5990,109,3,14.0,4,4,0,699
961,5989,109,1,26.0,1,1,2,699
962,6007,110,19,0.0,8,8,0,700
963,6006,110,7,0.0,9,9,0,700
964,6005,110,17,10.0,5,5,1,700
965,6004,110,18,0.0,10,10,0,700
966,6003,110,16,5.0,7,7,0,700
967,6002,110,15,8.0,6,6,0,700
968,6001,110,4,23.0,2,2,0,700
969,6000,110,6,16.0,3,3,0,700
970,5999,110,3,16.0,4,4,0,700
971,5998,110,1,39.0,1,1,2,700
972,6017,111,19,0.0,9,9,0,701
973,6016,111,7,0.0,8,8,0,701
974,6015,111,17,10.0,5,5,1,701
975,6014,111,18,0.0,10,10,0,701
976,6013,111,16,6.0,7,7,0,701
977,6012,111,15,8.0,6,6,0,701
978,6011,111,4,26.0,3,3,0,701
979,6010,111,6,32.0,2,2,1,701
980,6009,111,3,23.0,4,4,0,701
981,6008,111,1,51.0,1,1,2,701
982,6027,112,19,2.0,9,9,0,702
983,6026,112,7,3.0,8,8,0,702
984,6025,112,17,11.0,5,5,1,702
985,6024,112,18,0.0,10,10,0,702
986,6023,112,16,6.0,7,7,0,702
987,6022,112,15,8.0,6,6,0,702
988,6021,112,4,34.0,3,3,0,702
989,6020,112,6,48.0,2,2,2,702
990,6019,112,3,32.0,4,4,0,702
991,6018,112,1,51.0,1,1,2,702
992,6037,113,19,4.0,8,8,0,703
993,6036,113,7,3.0,9,9,0,703
994,6035,113,17,11.0,5,5,1,703
995,6034,113,18,0.0,10,10,0,703
996,6033,113,16,11.0,6,6,0,703
997,6032,113,15,8.0,7,7,0,703
998,6031,113,4,35.0,3,3,0,703
999,6030,113,6,64.0,1,1,3,703
1000,6029,113,3,35.0,4,4,0,703
1001,6028,113,1,63.0,2,2,2,703
1002,6047,114,19,4.0,8,8,0,704
1003,6046,114,7,3.0,9,9,0,704
1004,6045,114,17,11.0,5,5,1,704
1005,6044,114,18,0.0,10,10,0,704
1006,6043,114,16,11.0,6,6,0,704
1007,6042,114,15,8.0,7,7,0,704
1008,6041,114,4,42.0,4,4,0,704
1009,6040,114,6,71.0,2,2,3,704
1010,6039,114,3,50.0,3,3,1,704
1011,6038,114,1,73.0,1,1,2,704
1012,6057,115,19,6.0,8,8,0,705
1013,6056,115,7,4.0,9,9,0,705
1014,6055,115,17,11.0,5,5,1,705
1015,6054,115,18,0.0,10,10,0,705
1016,6053,115,16,11.0,6,6,0,705
1017,6052,115,15,8.0,7,7,0,705
1018,6051,115,4,47.0,4,4,0,705
1019,6050,115,6,85.0,1,1,4,705
1020,6049,115,3,64.0,3,3,1,705
1021,6048,115,1,76.0,2,2,2,705
1022,6067,116,19,9.0,8,8,0,706
1023,6066,116,7,4.0,9,9,0,706
1024,6065,116,17,11.0,6,6,1,706
1025,6064,116,18,0.0,10,10,0,706
1026,6063,116,16,13.0,5,5,0,706
1027,6062,116,15,9.0,7,7,0,706
1028,6061,116,4,52.0,4,4,0,706
1029,6060,116,6,95.0,1,1,4,706
1030,6059,116,3,82.0,2,2,2,706
1031,6058,116,1,76.0,3,3,2,706
1032,6077,117,19,12.0,6,6,0,707
1033,6076,117,7,5.0,9,9,0,707
1034,6075,117,17,11.0,7,7,1,707
1035,6074,117,18,0.0,10,10,0,707
1036,6073,117,16,13.0,5,5,0,707
1037,6072,117,15,9.0,8,8,0,707
1038,6071,117,4,52.0,4,4,0,707
1039,6070,117,6,103.0,1,1,4,707
1040,6069,117,3,100.0,2,2,3,707
1041,6068,117,1,85.0,3,3,2,707
1042,6087,118,19,12.0,6,6,0,708
1043,6086,118,7,7.0,9,9,0,708
1044,6085,118,17,11.0,7,7,1,708
1045,6084,118,18,0.0,10,10,0,708
1046,6083,118,16,14.0,5,5,0,708
1047,6082,118,15,9.0,8,8,0,708
1048,6081,118,4,55.0,4,4,0,708
1049,6080,118,6,118.0,1,1,5,708
1050,6079,118,3,108.0,2,2,3,708
1051,6078,118,1,95.0,3,3,2,708
1052,6097,119,19,12.0,7,7,0,709
1053,6096,119,7,14.0,6,6,0,709
1054,6095,119,17,11.0,8,8,1,709
1055,6094,119,18,0.0,10,10,0,709
1056,6093,119,16,15.0,5,5,0,709
1057,6092,119,15,9.0,9,9,0,709
1058,6091,119,4,66.0,4,4,0,709
1059,6090,119,6,120.0,1,1,5,709
1060,6089,119,3,118.0,2,2,4,709
1061,6088,119,1,103.0,3,3,2,709
1062,6107,120,19,15.0,6,6,0,710
1063,6106,120,7,14.0,7,7,0,710
1064,6105,120,17,11.0,8,8,1,710
1065,6104,120,18,0.0,10,10,0,710
1066,6103,120,16,15.0,5,5,0,710
1067,6102,120,15,9.0,9,9,0,710
1068,6101,120,4,78.0,4,4,1,710
1069,6100,120,6,121.0,2,2,5,710
1070,6099,120,3,129.0,1,1,4,710
1071,6098,120,1,115.0,3,3,2,710
1072,6117,121,19,17.0,6,6,0,711
1073,6116,121,7,14.0,7,7,0,711
1074,6115,121,17,11.0,8,8,1,711
1075,6114,121,18,0.0,10,10,0,711
1076,6113,121,16,18.0,5,5,0,711
1077,6112,121,15,9.0,9,9,0,711
1078,6111,121,4,79.0,4,4,1,711
1079,6110,121,6,137.0,2,2,6,711
1080,6109,121,3,141.0,1,1,4,711
1081,6108,121,1,120.0,3,3,2,711
1082,6127,122,19,18.0,7,7,0,712
1083,6126,122,7,14.0,8,8,0,712
1084,6125,122,17,13.0,9,9,1,712
1085,6124,122,18,0.0,10,10,0,712
1086,6123,122,16,18.0,6,6,0,712
1087,6122,122,15,19.0,5,5,0,712
1088,6121,122,4,84.0,4,4,1,712
1089,6120,122,6,147.0,1,1,7,712
1090,6119,122,3,144.0,2,2,4,712
1091,6118,122,1,128.0,3,3,2,712
1092,6137,123,19,18.0,7,7,0,713
1093,6136,123,7,16.0,8,8,0,713
1094,6135,123,17,13.0,9,9,1,713
1095,6134,123,18,0.0,10,10,0,713
1096,6133,123,16,26.0,5,5,0,713
1097,6132,123,15,19.0,6,6,0,713
1098,6131,123,4,88.0,4,4,1,713
1099,6130,123,6,158.0,1,1,8,713
1100,6129,123,3,144.0,2,2,4,713
1101,6128,123,1,142.0,3,3,2,713
1102,5805,124,7,1.0,6,6,0,681
1103,5804,124,18,2.0,5,5,0,681
1104,5803,124,19,3.0,4,4,0,681
1105,5802,124,1,4.0,3,3,0,681
1106,5801,124,3,6.0,2,2,0,681
1107,5800,124,6,10.0,1,1,1,681
1108,5816,125,21,0.0,11,11,0,682
1109,5815,125,17,0.0,10,10,0,682
1110,5814,125,16,0.0,9,9,0,682
1111,5813,125,15,3.0,6,6,0,682
1112,5812,125,4,3.0,5,5,0,682
1113,5811,125,7,1.0,8,8,0,682
1114,5810,125,18,2.0,7,7,0,682
1115,5809,125,19,3.0,4,4,0,682
1116,5808,125,1,4.0,3,3,0,682
1117,5807,125,3,22.0,1,1,1,682
1118,5806,125,6,14.0,2,2,1,682
1119,5827,126,21,0.0,11,11,0,683
1120,5826,126,17,0.0,10,10,0,683
1121,5825,126,16,0.0,9,9,0,683
1122,5824,126,15,3.0,6,6,0,683
1123,5823,126,4,6.0,4,4,0,683
1124,5822,126,7,2.0,8,8,0,683
1125,5821,126,18,2.0,7,7,0,683
1126,5820,126,19,3.0,5,5,0,683
1127,5819,126,1,8.0,3,3,0,683
1128,5818,126,3,30.0,1,1,1,683
1129,5817,126,6,24.0,2,2,2,683
1130,5838,127,21,0.0,11,11,0,684
1131,5837,127,17,0.0,10,10,0,684
1132,5836,127,16,0.0,9,9,0,684
1133,5835,127,15,3.0,6,6,0,684
1134,5834,127,4,8.0,4,4,0,684
1135,5833,127,7,2.0,8,8,0,684
1136,5832,127,18,2.0,7,7,0,684
1137,5831,127,19,3.0,5,5,0,684
1138,5830,127,1,9.0,3,3,0,684
1139,5829,127,3,37.0,2,2,1,684
1140,5828,127,6,40.0,1,1,3,684
1141,5849,128,21,1.0,9,9,0,685
1142,5848,128,17,0.0,11,11,0,685
1143,5847,128,16,0.0,10,10,0,685
1144,5846,128,15,8.0,5,5,0,685
1145,5845,128,4,8.0,4,4,0,685
1146,5844,128,7,2.0,8,8,0,685
1147,5843,128,18,2.0,7,7,0,685
1148,5842,128,19,3.0,6,6,0,685
1149,5841,128,1,13.0,3,3,0,685
1150,5840,128,3,43.0,2,2,1,685
1151,5839,128,6,50.0,1,1,4,685
1152,5860,129,21,1.0,10,10,0,686
1153,5859,129,17,2.0,8,8,0,686
1154,5858,129,16,0.0,11,11,0,686
1155,5857,129,15,8.0,5,5,0,686
1156,5856,129,4,8.0,4,4,0,686
1157,5855,129,7,2.0,9,9,0,686
1158,5854,129,18,2.0,7,7,0,686
1159,5853,129,19,3.0,6,6,0,686
1160,5852,129,1,14.0,3,3,0,686
1161,5851,129,3,50.0,2,2,1,686
1162,5850,129,6,66.0,1,1,5,686
1163,5871,130,21,2.0,10,10,0,687
1164,5870,130,17,4.0,6,6,0,687
1165,5869,130,16,0.0,11,11,0,687
1166,5868,130,15,8.0,5,5,0,687
1167,5867,130,4,11.0,4,4,0,687
1168,5866,130,7,2.0,9,9,0,687
1169,5865,130,18,2.0,8,8,0,687
1170,5864,130,19,3.0,7,7,0,687
1171,5863,130,1,24.0,3,3,1,687
1172,5862,130,3,54.0,2,2,1,687
1173,5861,130,6,72.0,1,1,5,687
1174,5882,131,21,2.0,10,10,0,688
1175,5881,131,17,6.0,6,6,0,688
1176,5880,131,16,0.0,11,11,0,688
1177,5879,131,15,8.0,5,5,0,688
1178,5878,131,4,12.0,4,4,0,688
1179,5877,131,7,2.0,9,9,0,688
1180,5876,131,18,2.0,8,8,0,688
1181,5875,131,19,3.0,7,7,0,688
1182,5874,131,1,33.0,3,3,1,688
1183,5873,131,3,54.0,2,2,1,688
1184,5872,131,6,86.0,1,1,6,688
1185,5893,132,21,2.0,10,10,0,689
1186,5892,132,17,6.0,6,6,0,689
1187,5891,132,16,0.0,11,11,0,689
1188,5890,132,15,9.0,5,5,0,689
1189,5889,132,4,14.0,4,4,0,689
1190,5888,132,7,2.0,9,9,0,689
1191,5887,132,18,2.0,8,8,0,689
1192,5886,132,19,3.0,7,7,0,689
1193,5885,132,1,37.0,3,3,1,689
1194,5884,132,3,57.0,2,2,1,689
1195,5883,132,6,102.0,1,1,7,689
1196,5904,133,21,2.0,11,11,0,690
1197,5903,133,17,6.0,6,6,0,690
1198,5902,133,16,5.0,7,7,0,690
1199,5901,133,15,10.0,5,5,0,690
1200,5900,133,4,14.0,4,4,0,690
1201,5899,133,7,2.0,10,10,0,690
1202,5898,133,18,2.0,9,9,0,690
1203,5897,133,19,3.0,8,8,0,690
1204,5896,133,1,37.0,3,3,1,690
1205,5895,133,3,61.0,2,2,1,690
1206,5894,133,6,118.0,1,1,8,690
1207,5915,134,21,2.0,11,11,0,691
1208,5914,134,17,6.0,6,6,0,691
1209,5913,134,16,5.0,7,7,0,691
1210,5912,134,15,10.0,5,5,0,691
1211,5911,134,4,15.0,4,4,0,691
1212,5910,134,7,2.0,10,10,0,691
1213,5909,134,18,2.0,9,9,0,691
1214,5908,134,19,3.0,8,8,0,691
1215,5907,134,1,47.0,3,3,1,691
1216,5906,134,3,66.0,2,2,1,691
1217,5905,134,6,128.0,1,1,9,691
1218,5926,135,21,2.0,11,11,0,692
1219,5925,135,17,6.0,6,6,0,692
1220,5924,135,16,5.0,7,7,0,692
1221,5923,135,15,11.0,5,5,0,692
1222,5922,135,4,15.0,4,4,0,692
1223,5921,135,7,2.0,10,10,0,692
1224,5920,135,18,2.0,9,9,0,692
1225,5919,135,19,3.0,8,8,0,692
1226,5918,135,1,49.0,3,3,1,692
1227,5917,135,3,76.0,2,2,1,692
1228,5916,135,6,141.0,1,1,10,692
1229,5937,136,21,2.0,11,11,0,693
1230,5936,136,17,7.0,6,6,0,693
1231,5935,136,16,5.0,7,7,0,693
1232,5934,136,15,11.0,5,5,0,693
1233,5933,136,4,15.0,4,4,0,693
1234,5932,136,7,2.0,10,10,0,693
1235,5931,136,18,2.0,9,9,0,693
1236,5930,136,19,3.0,8,8,0,693
1237,5929,136,1,54.0,3,3,1,693
1238,5928,136,3,80.0,2,2,1,693
1239,5927,136,6,157.0,1,1,11,693
1240,5948,137,21,2.0,11,11,0,694
1241,5947,137,17,7.0,6,6,0,694
1242,5946,137,16,5.0,7,7,0,694
1243,5945,137,15,11.0,5,5,0,694
1244,5944,137,4,15.0,4,4,0,694
1245,5943,137,7,2.0,10,10,0,694
1246,5942,137,18,2.0,9,9,0,694
1247,5941,137,19,4.0,8,8,0,694
1248,5940,137,1,57.0,3,3,1,694
1249,5939,137,3,86.0,2,2,1,694
1250,5938,137,6,173.0,1,1,12,694
1251,5959,138,21,2.0,11,11,0,695
1252,5958,138,17,7.0,7,7,0,695
1253,5957,138,16,6.0,8,8,0,695
1254,5956,138,15,11.0,5,5,0,695
1255,5955,138,4,20.0,4,4,0,695
1256,5954,138,7,2.0,10,10,0,695
1257,5953,138,18,2.0,9,9,0,695
1258,5952,138,19,8.0,6,6,0,695
1259,5951,138,1,57.0,3,3,1,695
1260,5950,138,3,86.0,2,2,1,695
1261,5949,138,6,189.0,1,1,13,695
1262,5970,139,21,2.0,11,11,0,696
1263,5969,139,17,7.0,8,8,0,696
1264,5968,139,16,7.0,7,7,0,696
1265,5967,139,15,11.0,5,5,0,696
1266,5966,139,4,22.0,4,4,0,696
1267,5965,139,7,2.0,10,10,0,696
1268,5964,139,18,2.0,9,9,0,696
1269,5963,139,19,8.0,6,6,0,696
1270,5962,139,1,61.0,3,3,1,696
1271,5961,139,3,89.0,2,2,1,696
1272,5960,139,6,205.0,1,1,14,696
1273,5981,140,21,2.0,11,11,0,697
1274,5980,140,17,9.0,6,6,0,697
1275,5979,140,16,7.0,8,8,0,697
1276,5978,140,15,11.0,5,5,0,697
1277,5977,140,4,23.0,4,4,0,697
1278,5976,140,7,2.0,10,10,0,697
1279,5975,140,18,2.0,9,9,0,697
1280,5974,140,19,8.0,7,7,0,697
1281,5973,140,1,65.0,3,3,1,697
1282,5972,140,3,92.0,2,2,1,697
1283,5971,140,6,221.0,1,1,15,697
1284,5623,141,22,0.0,10,10,0,664
1285,5622,141,18,0.0,9,9,0,664
1286,5621,141,21,0.0,8,8,0,664
1287,5620,141,20,0.0,7,7,0,664
1288,5619,141,19,0.0,6,6,0,664
1289,5618,141,16,0.0,5,5,0,664
1290,5617,141,17,2.0,4,4,0,664
1291,5616,141,15,4.0,3,3,0,664
1292,5615,141,1,6.0,2,2,0,664
1293,5614,141,6,14.0,1,1,1,664
1294,5634,142,3,2.0,5,5,0,665
1295,5633,142,22,0.0,10,10,0,665
1296,5632,142,18,0.0,11,11,0,665
1297,5631,142,21,0.0,6,6,0,665
1298,5630,142,20,0.0,9,9,0,665
1299,5629,142,19,0.0,8,8,0,665
1300,5628,142,16,0.0,7,7,0,665
1301,5627,142,17,5.0,3,3,0,665
1302,5626,142,15,4.0,4,4,0,665
1303,5625,142,1,11.0,2,2,0,665
1304,5624,142,6,30.0,1,1,2,665
1305,5645,143,3,2.0,6,6,0,666
1306,5644,143,22,1.0,7,7,0,666
1307,5643,143,18,0.0,11,11,0,666
1308,5642,143,21,0.0,8,8,0,666
1309,5641,143,20,0.0,9,9,0,666
1310,5640,143,19,0.0,10,10,0,666
1311,5639,143,16,3.0,5,5,0,666
1312,5638,143,17,7.0,4,4,0,666
1313,5637,143,15,8.0,3,3,0,666
1314,5636,143,1,21.0,2,2,1,666
1315,5635,143,6,36.0,1,1,2,666
1316,5656,144,3,12.0,3,3,1,667
1317,5655,144,22,1.0,7,7,0,667
1318,5654,144,18,0.0,11,11,0,667
1319,5653,144,21,0.0,8,8,0,667
1320,5652,144,20,0.0,9,9,0,667
1321,5651,144,19,0.0,10,10,0,667
1322,5650,144,16,3.0,6,6,0,667
1323,5649,144,17,10.0,4,4,0,667
1324,5648,144,15,8.0,5,5,0,667
1325,5647,144,1,30.0,2,2,1,667
1326,5646,144,6,40.0,1,1,2,667
